3	4	4	4	4	4	4	4	4	4	4	10	4	4	4	4	4	4	4	10	4	4	4	4	8	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	8	4	4	15	16	16	17	18	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	9	4	4	4	4	13	14	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	19	20	20	21	22	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	13	14	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	23	24	24	24	25	4	4	4	4	4	4	26	26	26	26	26	26	26	26	26	26	26	26	26	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	13	14	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	26	26	26	26	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	13	14	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	13	14	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	13	14	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	13	14	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	27	28	29	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	13	14	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	27	28	28	29	4	4	4	4	4	4	4	4	4	30	31	32	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	27	28	29	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	27	28	29	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	27	28	28	28	29	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	33	34	35	18	4	13	14	4	4	4	4	4	4	4	4	4	4	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	30	31	31	32	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	30	31	32	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	30	31	32	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	30	31	31	31	32	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	36	37	22	4	13	14	4	4	27	28	29	4	4	38	39	4	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	40	41	41	42	18	4	4	4	4	4	4	4	4	27	28	28	28	29	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	36	37	22	4	43	43	4	4	30	31	32	4	4	44	45	39	4	4	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	46	47	47	48	22	4	4	4	4	4	4	4	4	30	31	31	31	32	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	49	50	50	50	50	50	51	18	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	36	37	22	4	4	4	4	4	4	4	4	4	4	44	52	53	4	4	5	6	6	6	6	6	6	54	55	6	6	6	56	57	58	6	6	6	6	6	6	7	
3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	49	50	51	18	4	4	4	4	4	4	4	4	15	16	16	17	59	47	48	22	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	38	39	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	60	61	61	61	61	61	62	22	4	4	4	43	43	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	36	37	22	4	4	4	4	4	4	4	4	4	38	63	52	53	4	4	5	6	6	6	6	6	6	64	65	6	6	6	66	67	68	6	6	6	6	6	6	7	
3	4	4	38	39	4	4	4	4	4	4	4	4	4	4	4	4	4	60	61	62	22	4	4	4	4	4	4	4	4	69	70	70	71	72	47	48	22	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	38	39	38	63	53	38	39	4	38	39	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	15	16	16	16	16	16	17	73	62	22	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	36	37	22	4	4	4	4	4	4	4	4	38	63	52	52	53	4	4	5	6	6	6	6	6	6	64	54	55	6	6	74	75	76	6	6	6	6	6	6	7	
3	4	38	63	53	38	39	38	39	4	4	4	4	4	4	4	15	16	17	73	62	22	4	11	12	4	33	34	34	34	35	77	70	71	72	47	48	22	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	44	45	63	45	63	52	53	4	44	45	39	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	69	70	70	70	70	70	71	78	62	22	4	4	4	4	4	4	4	4	4	43	4	4	4	43	4	4	4	4	4	4	4	4	4	4	4	11	12	4	38	39	4	4	4	79	79	79	79	4	4	4	4	4	4	15	16	17	80	37	22	4	43	43	4	4	4	4	4	44	52	52	52	53	4	4	5	6	6	6	6	6	6	64	6	65	6	6	6	6	6	6	6	6	54	55	6	7	
3	4	44	45	63	52	53	44	45	39	4	4	4	4	4	4	69	70	71	78	62	22	4	13	14	4	7	36	36	36	37	81	70	33	34	34	34	34	35	18	4	4	4	82	82	82	82	82	82	4	4	4	38	63	52	52	52	52	52	53	38	63	52	53	4	4	82	82	4	4	4	4	4	4	4	4	4	4	4	4	33	34	34	34	34	34	35	77	71	78	62	22	4	4	4	4	4	4	4	4	43	43	4	4	4	43	43	4	4	4	4	4	4	11	12	4	4	13	14	4	44	45	39	4	79	79	79	79	79	4	4	4	79	4	4	69	70	71	83	37	22	4	13	14	4	4	11	12	4	44	52	52	52	45	39	4	5	6	6	6	6	6	6	64	6	54	55	6	6	6	6	6	6	6	64	65	6	7	
3	4	44	52	52	52	45	63	52	53	4	82	82	82	4	4	19	20	21	84	85	22	4	13	14	4	86	87	87	87	88	89	20	86	87	87	87	87	88	22	90	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	92	4	4	4	4	4	4	82	82	82	4	4	86	87	87	87	87	87	88	89	21	84	85	22	4	4	4	4	4	4	4	43	43	43	4	4	4	43	43	43	4	82	82	82	4	13	14	4	4	13	14	38	63	52	53	79	79	79	79	79	79	79	4	4	79	79	4	19	20	21	93	88	22	4	13	14	4	4	13	14	4	44	52	52	52	52	53	4	5	6	6	6	6	6	54	55	6	6	65	6	6	6	6	6	6	54	55	65	6	7	
3	90	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	92	94	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	96	4	4	4	4	90	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	92	4	4	90	91	91	91	92	4	4	4	90	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	92	4	90	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	91	92	7	
97	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	98	99	34	34	100	101	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	102	103	34	34	102	103	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	104	
36	36	105	106	106	107	108	109	110	111	112	113	36	36	114	115	116	117	118	118	118	119	118	118	118	118	118	118	118	118	118	118	120	36	36	36	36	36	36	36	121	122	36	36	123	124	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	125	126	126	127	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	128	129	36	36	130	131	132	132	132	132	132	132	132	132	130	133	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	
36	36	134	135	135	136	137	138	139	140	141	142	36	36	143	144	145	146	147	147	147	148	149	150	149	151	149	152	149	150	147	147	153	36	36	36	36	36	36	36	154	155	36	36	36	36	156	157	36	36	36	158	159	160	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	161	162	162	163	164	36	36	165	166	167	168	36	36	36	169	170	171	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	128	129	36	36	172	173	174	174	174	174	174	174	174	174	175	173	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	
36	36	36	176	177	178	179	180	181	182	183	184	185	186	187	188	189	146	147	147	147	190	147	147	147	190	147	147	147	190	147	147	153	36	36	36	36	36	36	36	36	36	36	36	36	36	191	192	36	36	36	193	194	195	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	196	4	4	197	198	36	36	199	200	201	202	36	36	36	203	204	205	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	165	4	4	4	4	206	36	36	36	36	36	0	1	1	1	1	1	1	1	1	207	208	1	1	1	1	1	1	1	1	1	1	1	1	207	208	1	1	1	1	1	1	1	1	2	36	36	36	36	36	36	36	36	36	36	36	
36	36	36	209	210	211	212	213	214	215	216	217	218	219	220	221	222	146	149	223	149	224	147	147	147	225	149	226	149	227	147	147	153	36	36	36	228	229	230	230	231	36	232	233	233	234	36	36	36	36	36	235	236	237	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	196	238	4	4	198	36	36	36	36	36	36	36	36	36	36	36	239	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	240	241	36	36	36	36	36	36	36	36	165	4	4	4	4	206	36	36	36	36	36	3	242	242	242	242	242	242	242	242	243	244	242	242	242	242	242	242	242	242	242	242	242	242	243	244	242	242	242	242	242	242	242	242	7	36	36	36	36	36	36	36	36	36	36	36	
36	36	36	245	246	247	248	249	250	251	252	253	254	255	256	257	258	146	147	147	147	259	147	147	147	190	147	147	147	147	147	147	153	36	36	36	165	260	261	261	262	36	263	264	264	198	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	196	197	4	4	198	36	36	36	36	36	36	36	36	36	36	36	265	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	266	4	4	4	267	36	36	36	36	36	36	36	36	165	4	4	268	269	206	36	36	36	36	36	3	242	242	242	242	242	242	242	242	270	271	6	6	6	6	6	6	6	6	6	6	6	6	270	271	242	242	242	242	242	242	242	242	7	36	36	36	36	36	36	36	36	36	36	36	
36	36	36	36	36	36	36	272	273	274	275	36	36	36	36	276	277	146	147	147	147	225	149	278	149	279	147	147	280	281	282	147	153	36	36	36	199	283	284	284	285	36	286	287	287	288	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	289	290	290	290	290	290	290	291	292	292	292	293	36	36	36	36	36	36	36	36	36	294	295	265	266	266	4	4	4	4	4	4	4	266	266	266	266	4	4	4	266	4	4	4	4	296	4	4	4	267	36	36	36	297	298	299	36	36	300	301	301	302	301	303	36	36	36	36	36	3	242	242	242	242	242	242	242	242	304	305	6	6	6	6	306	306	6	6	6	6	6	6	307	308	242	242	242	242	242	242	242	242	7	36	36	36	36	36	36	36	36	36	36	36	
36	36	36	36	36	36	36	309	310	311	312	36	36	36	36	36	36	146	147	313	313	190	313	147	147	147	280	281	314	315	316	147	153	36	36	36	36	36	36	36	36	36	36	36	36	36	36	317	290	290	318	36	36	36	36	36	36	36	36	36	36	36	36	36	319	4	4	4	4	4	4	320	36	36	36	36	36	36	36	36	263	4	4	36	36	321	322	265	296	296	4	4	266	266	266	266	4	296	296	296	296	4	4	4	296	4	266	4	4	4	4	266	4	267	36	36	36	323	324	325	36	36	36	36	36	326	327	327	328	36	36	36	36	3	242	242	242	242	242	242	242	242	6	6	6	6	6	306	6	6	306	6	6	6	6	6	6	6	242	242	242	242	242	242	242	242	7	36	36	36	36	36	36	36	36	36	36	36	
36	36	36	36	36	36	36	97	329	330	331	36	36	36	36	36	36	146	313	313	332	225	332	227	149	150	333	334	149	335	336	147	153	36	36	36	36	36	36	36	36	36	36	36	36	36	36	263	337	338	107	36	36	36	36	36	36	36	36	36	36	36	36	36	319	4	4	4	4	339	340	320	36	36	36	36	36	36	36	36	263	341	342	36	36	343	344	265	4	4	4	4	296	296	296	296	4	4	4	4	4	4	266	4	4	4	296	4	4	4	4	296	4	267	36	36	36	36	36	36	36	36	36	36	36	345	4	4	346	36	36	36	36	3	242	242	242	242	242	242	242	242	6	6	6	6	6	6	6	6	306	6	6	6	6	242	242	242	242	242	242	242	242	242	242	242	7	36	36	36	36	36	36	36	36	36	36	36	
36	36	347	348	349	350	36	36	351	352	353	354	355	356	357	358	36	146	313	332	332	190	332	332	313	190	336	313	313	313	336	147	153	36	36	36	36	36	36	36	36	36	36	36	36	36	36	359	360	360	361	36	36	36	36	36	36	36	36	36	36	36	36	36	319	4	4	4	4	362	363	320	36	36	36	36	36	36	36	36	364	365	366	36	36	36	36	367	368	368	368	368	368	368	368	368	368	368	368	368	368	368	369	368	368	368	368	368	368	368	368	368	368	370	36	36	36	36	36	36	36	36	36	36	36	345	371	372	346	36	36	36	36	3	242	242	242	242	242	242	242	242	6	6	6	6	6	6	306	306	6	6	6	6	242	242	242	242	242	242	242	242	242	242	242	242	7	36	36	36	36	36	36	36	36	36	36	36	
36	36	36	36	36	373	374	375	376	377	378	379	380	36	36	36	36	146	313	332	332	381	149	150	149	382	383	281	281	281	314	147	153	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	319	4	4	339	340	4	4	320	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	384	385	386	387	36	36	36	36	3	242	242	242	242	242	242	242	242	6	6	6	6	6	6	6	6	306	6	6	242	242	242	242	242	242	242	242	242	242	242	242	242	7	36	36	36	36	36	36	36	36	36	36	36	
